PRICE;MIN_NIGHTS;QTD_VIEWS;REVIEWS_MONTH;CALC_HOST_LISTINGS_COUNT;AVAILABILITY_365;SK_DT_LAST_REVIEW;SK_ANUNCIO;SK_HOST;SK_ROOM_TYPE;SK_LOCALIDADE
44;5;1;0;3;188;31/12/2018;36881;29555;2;58
130;2;5;2;1;6;23/06/2019;36883;29556;2;58
49;5;9;1;4;318;12/06/2019;36913;4383;2;58
65;1;4;1;1;88;23/06/2019;36942;29600;2;58
90;2;5;1;1;354;02/05/2019;36986;29632;2;58
69;5;20;2;1;37;23/06/2019;37025;29661;2;58
70;1;3;0;3;188;02/01/2019;37190;29555;2;58
90;1;7;1;2;49;05/06/2019;37337;29866;2;58
80;5;16;2;1;29;05/06/2019;37372;29888;2;58
25;7;2;0;1;66;21/03/2019;37531;30014;2;58
97;2;0;;1;249;;37542;30024;2;58
60;1;2;0;1;249;01/01/2019;37612;30079;2;58
75;5;0;;1;0;;37692;30135;2;58
70;5;3;0;4;90;22/05/2019;37927;4383;2;58
150;2;4;1;1;0;28/04/2019;38087;30416;2;58
80;7;1;0;1;8;17/12/2018;38207;30504;2;58
300;3;2;0;1;54;12/05/2019;38269;30549;2;58
89;3;2;1;2;208;16/04/2019;38362;30599;2;58
89;2;15;2;3;13;08/03/2019;38550;30735;2;58
120;2;4;1;2;0;13/05/2019;38826;19606;2;58
27;7;0;;1;0;;38941;30902;2;58
100;5;0;;1;41;;39006;30947;2;58
109;2;50;7;3;0;01/07/2019;39016;30735;2;58
120;2;0;;1;66;;39054;30979;2;58
57;30;0;;103;238;;39078;26735;2;58
75;2;4;1;1;36;30/06/2019;39080;30997;2;58
91;2;0;;2;341;;39126;31034;2;58
39;30;1;1;103;0;17/06/2019;39410;26735;2;58
54;30;0;;103;0;;39411;26735;2;58
80;3;3;0;2;365;02/06/2019;39510;31284;2;58
100;3;0;;2;343;;39531;20881;2;58
60;15;3;0;3;331;31/03/2019;39544;31310;2;58
50;15;1;0;3;341;04/05/2019;39572;31310;2;58
70;5;3;2;1;69;14/06/2019;39631;31373;2;58
60;2;1;0;3;51;05/01/2019;39792;29317;2;58
55;7;2;0;2;0;28/04/2019;39831;19911;2;58
70;2;1;0;1;0;21/03/2019;39908;31564;2;58
70;2;0;;2;310;;40081;31034;2;58
75;1;1;0;3;0;11/04/2019;40145;29317;2;58
98;30;1;0;1;0;17/02/2019;40178;31732;2;58
75;3;0;;2;0;;40244;31777;2;58
65;1;22;5;5;119;22/06/2019;40294;31816;2;58
55;1;23;5;5;100;07/07/2019;40295;31816;2;58
50;2;18;5;1;24;03/07/2019;40300;31819;2;58
60;4;0;;2;0;;40311;31777;2;58
44;2;14;3;1;47;30/06/2019;40387;31880;2;58
60;5;4;1;1;150;29/06/2019;40725;32097;2;58
54;2;1;1;1;56;19/06/2019;40789;32137;2;58
45;2;13;3;1;53;01/07/2019;40815;32159;2;58
65;1;12;3;5;149;01/07/2019;41170;31816;2;58
37;30;1;1;103;238;31/05/2019;41325;26735;2;58
60;7;0;;3;338;;41354;31310;2;58
100;3;0;;2;0;;41542;31284;2;58
45;2;4;1;3;31;29/06/2019;41567;13401;2;58
80;2;14;3;1;51;05/07/2019;41680;32665;2;58
62;1;16;3;7;308;21/06/2019;41687;32669;2;58
80;1;21;5;7;313;09/06/2019;41689;32669;2;58
70;1;14;3;7;313;07/07/2019;41690;32669;2;58
48;2;1;0;1;0;20/02/2019;41801;32739;2;58
70;5;1;0;2;0;28/03/2019;41869;21470;2;58
48;20;2;1;3;0;12/05/2019;41926;24517;2;58
100;1;11;3;1;124;04/06/2019;41974;32838;2;58
115;1;4;1;5;90;02/07/2019;42220;31816;2;58
75;21;0;;1;0;;42237;32991;2;58
62;1;7;2;2;25;30/06/2019;42240;30461;2;58
100;4;0;;1;114;;42365;33073;2;58
85;2;13;4;2;13;28/06/2019;42542;33191;2;58
42;7;0;;1;0;;42555;33198;2;58
69;3;0;;1;73;;42624;33246;2;58
65;3;8;3;1;71;07/07/2019;42668;33277;2;58
62;2;16;5;1;313;23/06/2019;42704;33307;2;58
65;1;2;2;1;7;23/06/2019;42705;33308;2;58
80;2;0;;1;0;;42783;33366;2;58
60;1;6;2;1;323;05/07/2019;42951;33469;2;58
65;1;23;7;2;334;02/07/2019;43116;33555;2;58
60;2;6;2;1;333;10/05/2019;43201;33616;2;58
65;1;6;2;1;31;29/04/2019;43208;33622;2;58
49;1;8;3;4;192;04/06/2019;43287;25677;2;58
55;1;11;4;2;319;07/07/2019;43423;33555;2;58
40;30;0;;1;170;;43443;33754;2;58
90;1;12;4;1;104;13/05/2019;43539;33814;2;58
700;1;1;0;1;125;06/05/2019;43590;33848;2;58
90;1;9;3;2;341;30/06/2019;43662;33900;2;58
120;2;6;5;1;16;23/06/2019;43669;33904;2;58
120;1;0;;2;89;;43798;6490;2;58
69;1;9;3;1;35;31/05/2019;43953;34074;2;58
65;1;11;5;5;300;16/06/2019;43978;34094;2;58
50;1;3;1;5;318;31/05/2019;43979;34094;2;58
45;1;6;2;5;342;11/06/2019;43980;34094;2;58
50;1;7;3;5;336;02/06/2019;44038;34094;2;58
100;1;0;;1;0;;44053;34130;2;58
125;2;5;2;1;90;30/06/2019;44088;34149;2;58
55;1;15;6;1;17;29/06/2019;44192;34223;2;58
2000;365;0;;2;0;;44431;9455;2;58
95;7;0;;3;356;;44539;7637;2;58
55;25;0;;3;199;;44610;24517;2;58
79;1;2;1;3;281;22/05/2019;44663;34357;2;58
110;1;0;;3;0;;44667;34357;2;58
48;30;0;;103;242;;44778;26735;2;58
78;3;0;;1;5;;44801;34587;2;58
103;30;0;;1;359;;44804;34588;2;58
65;1;2;2;2;0;24/06/2019;45050;34711;2;58
90;1;2;1;2;90;03/06/2019;45057;29866;2;58
36;2;3;2;1;4;09/06/2019;45218;34803;2;58
75;2;4;4;2;8;22/06/2019;45350;33191;2;58
110;1;0;;2;310;;45365;34711;2;58
52;2;8;5;1;22;23/06/2019;45524;35017;2;58
395;1;1;1;1;333;30/06/2019;46090;35389;2;58
50;1;2;2;1;341;06/07/2019;46407;35638;2;58
80;2;1;1;1;87;01/07/2019;46473;35689;2;58
55;3;0;;1;43;;46505;35704;2;58
100;1;2;2;3;179;25/06/2019;46877;35982;2;58
100;1;9;9;7;253;01/07/2019;46907;32669;2;58
85;1;1;1;3;60;17/06/2019;46974;35982;2;58
50;2;3;3;2;330;01/07/2019;47016;33900;2;58
85;3;1;1;1;341;24/06/2019;47189;36212;2;58
100;1;1;1;3;89;27/06/2019;47283;35982;2;58
95;1;0;;1;355;;47382;36349;2;58
70;7;0;;1;222;;47468;36401;2;58
79;4;0;;3;2;;47736;9579;2;58
60;30;0;;1;43;;47768;36622;2;58
90;3;0;;1;78;;47848;36682;2;58
50;2;1;1;1;1;06/07/2019;47950;36762;2;58
100;2;0;;2;357;;48071;16081;2;58
75;3;0;;1;43;;48095;36873;2;58
100;30;0;;1;328;;48142;36909;2;58
150;1;1;1;1;165;04/07/2019;48617;37258;2;58
55;1;0;;1;13;;48623;37263;2;58
75;1;0;;1;359;;48684;37310;2;58
50;4;0;;1;38;;48687;37312;2;58
49;15;0;;1;341;;48799;37394;2;58
45;4;17;1;2;17;07/06/2019;21609;18115;2;199
69;2;45;2;1;324;24/06/2019;26272;21816;2;199
33;6;29;2;2;32;27/05/2019;28618;18115;2;199
50;4;36;2;2;316;26/06/2019;30169;24858;2;199
50;4;24;2;2;311;18/05/2019;30194;24858;2;199
49;2;3;1;2;347;26/04/2019;43325;33699;2;199
59;2;0;;2;361;;43651;33699;2;199
49;2;1;0;2;316;29/04/2019;43960;34079;2;199
100;1;2;2;1;90;26/06/2019;46333;35576;2;199
59;1;0;;2;364;;47611;34079;2;199
65;2;8;0;1;0;22/12/2015;1110;941;2;103
110;3;1;0;1;0;25/05/2017;3574;3089;2;103
91;2;26;0;1;0;27/07/2017;4033;3498;2;103
100;1;4;0;1;0;26/07/2016;4545;3933;2;103
110;1;0;;1;0;;4802;4165;2;103
99;2;31;1;1;0;26/06/2016;9757;8405;2;103
150;3;0;;1;0;;12884;11107;2;103
150;4;1;0;1;0;03/01/2016;13370;11501;2;103
225;1;1;0;1;0;05/11/2016;17203;14577;2;103
90;1;9;0;1;0;19/05/2019;25402;21147;2;103
94;1;65;4;1;6;24/06/2019;29420;24275;2;103
100;1;5;0;1;0;06/09/2018;34738;28095;2;103
71;14;0;;2;63;;40755;24431;2;103
69;2;3;1;1;2;15/04/2019;42294;33032;2;103
100;1;0;;7;348;;45073;34729;2;103
100;1;0;;7;348;;45075;34729;2;103
100;1;0;;7;359;;45076;34729;2;103
100;1;0;;7;360;;45077;34729;2;103
100;1;0;;7;361;;45078;34729;2;103
100;1;1;1;7;339;16/06/2019;45079;34729;2;103
100;1;0;;7;360;;45080;34729;2;103
49;4;72;1;2;343;03/07/2019;885;747;2;92
85;2;45;1;2;90;22/06/2019;5644;4871;2;92
85;2;1;0;1;0;09/05/2015;5749;4955;2;92
49;10;7;0;1;281;05/03/2019;5807;5008;2;92
55;15;7;0;2;317;13/12/2018;7280;3525;2;92
65;30;56;1;4;208;02/09/2018;8063;6932;2;92
65;30;67;1;4;252;19/05/2019;8077;6932;2;92
65;30;57;1;4;307;02/05/2019;8159;6932;2;92
70;30;54;1;4;288;30/06/2019;8527;6932;2;92
85;2;36;1;1;281;26/06/2019;10870;9365;2;92
60;2;20;0;1;363;02/07/2017;11171;9636;2;92
80;1;1;0;1;0;30/12/2015;13002;11206;2;92
55;1;1;0;1;0;27/01/2016;13746;11809;2;92
35;1;33;1;1;337;12/06/2019;15324;13089;2;92
35;30;5;0;2;0;03/01/2018;15966;13607;2;92
30;90;1;0;2;0;07/06/2016;16169;13607;2;92
800;1;43;2;1;55;27/06/2019;21243;17820;2;92
29;1;3;0;2;0;10/04/2017;22210;18577;2;92
30;30;6;0;2;0;15/06/2019;22394;18577;2;92
75;1;39;2;1;0;01/08/2018;26244;21793;2;92
30;3;0;;1;27;;26377;21897;2;92
79;1;0;;2;179;;26546;22020;2;92
89;1;3;0;2;269;22/05/2019;26547;22020;2;92
30;3;0;;1;0;;27210;22511;2;92
100;1;3;0;1;179;30/06/2019;27426;22685;2;92
55;3;0;;1;0;;27519;22758;2;92
80;3;1;0;1;363;01/01/2018;27527;22765;2;92
79;4;12;1;2;175;30/06/2019;28167;23275;2;92
79;4;27;1;2;176;27/06/2019;28206;23275;2;92
58;1;1;0;1;0;25/12/2017;29197;24106;2;92
60;2;12;1;1;0;29/10/2018;30472;25089;2;92
90;3;34;2;1;231;08/07/2019;30817;25332;2;92
35;28;7;1;1;264;21/05/2019;33065;26980;2;92
55;1;4;0;1;156;30/12/2018;33328;27168;2;92
50;2;1;0;1;0;27/08/2018;34603;28005;2;92
65;1;40;4;2;169;04/07/2019;35118;27713;2;92
65;1;10;1;4;4;01/01/2019;36706;29437;2;92
65;1;7;1;4;189;09/01/2019;36707;29437;2;92
65;1;8;1;4;98;05/05/2019;36708;29437;2;92
63;2;5;1;2;12;04/01/2019;37086;29702;2;92
49;1;26;4;1;174;06/07/2019;37134;29737;2;92
99;3;1;0;2;362;25/10/2018;37210;4480;2;92
60;2;9;1;2;31;01/07/2019;37515;29702;2;92
85;365;1;0;4;189;15/12/2018;38471;29437;2;92
40;14;3;0;1;0;18/01/2019;38883;30866;2;92
50;1;17;3;1;311;12/06/2019;39512;31285;2;92
70;1;0;;1;342;;40001;31625;2;92
40;6;3;1;1;62;21/04/2019;41610;32623;2;92
53;1;22;5;1;83;26/06/2019;42337;33057;2;92
45;1;1;0;1;95;08/04/2019;43295;33681;2;92
75;1;14;5;4;154;01/07/2019;43471;33771;2;92
75;1;16;5;4;134;07/07/2019;43550;33771;2;92
75;1;7;3;4;361;04/07/2019;43552;33771;2;92
60;31;0;;1;90;;44155;34203;2;92
54;1;8;4;2;339;30/06/2019;45056;34717;2;92
48;1;4;2;2;96;30/06/2019;45147;34717;2;92
35;7;2;1;1;1;29/06/2019;45241;34819;2;92
100;1;6;6;3;365;04/07/2019;46285;35539;2;92
99;5;0;;2;37;;46563;35749;2;92
75;5;0;;2;15;;46583;35749;2;92
80;1;2;2;3;344;01/07/2019;46602;35539;2;92
80;1;5;5;3;361;06/07/2019;46603;35539;2;92
65;3;0;;1;327;;47074;36125;2;92
99;2;1;1;4;169;23/06/2019;47296;33771;2;92
46;1;0;;1;131;;48542;37204;2;92
90;3;8;0;2;324;15/01/2019;3966;3441;2;142
99;3;4;0;2;7;04/05/2018;7070;3441;2;142
75;1;3;0;1;129;05/06/2017;22553;18843;2;189
60;1;0;;2;0;;23075;19262;2;189
69;3;9;1;2;311;11/06/2019;34971;28256;2;189
53;3;12;1;2;356;14/06/2019;35013;28256;2;189
99;1;3;0;2;322;07/09/2018;9348;1458;2;114
60;1;0;;1;0;;15774;13452;2;114
75;10;0;;1;365;;16399;13935;2;114
30;15;31;1;2;142;06/05/2019;20290;17050;2;114
30;15;22;1;2;145;02/06/2019;20548;17050;2;114
65;7;40;2;5;148;23/06/2019;21946;18376;2;114
49;3;29;1;5;96;16/06/2019;22051;18376;2;114
50;7;35;1;5;145;24/06/2019;22086;18376;2;114
60;7;30;1;5;169;26/05/2019;22087;18376;2;114
70;2;17;1;1;351;09/06/2019;22302;18650;2;114
38;1;86;4;3;346;20/06/2019;22882;19111;2;114
59;1;62;3;1;54;05/07/2019;26371;21892;2;114
35;1;92;4;3;318;07/07/2019;26639;19111;2;114
41;2;2;0;1;0;31/01/2018;28639;23657;2;114
69;5;11;1;5;128;10/06/2019;29425;18376;2;114
47;1;19;4;3;350;20/06/2019;40654;19111;2;114
48;1;7;3;3;244;21/06/2019;41874;32782;2;114
39;1;16;4;3;142;04/07/2019;41904;32782;2;114
49;1;14;6;2;72;28/06/2019;44041;34123;2;114
80;1;0;;1;289;;44471;34380;2;114
40;31;0;;1;69;;44631;34482;2;114
32;2;7;6;2;302;05/07/2019;44713;34123;2;114
130;5;0;;1;177;;46317;35563;2;114
49;1;4;4;3;345;08/07/2019;47006;32782;2;114
100;1;0;;2;358;;47770;36624;2;114
100;1;0;;2;351;;47813;36624;2;114
70;1;13;0;1;220;25/05/2015;4375;3798;2;147
60;2;81;2;1;312;16/06/2019;7348;6338;2;147
47;30;8;0;2;303;30/06/2019;26605;22068;2;147
82;1;8;8;1;172;07/07/2019;33568;27345;2;147
120;2;0;;1;169;;33838;27529;2;147
52;30;0;;2;312;;35870;22068;2;147
60;1;9;1;1;84;12/06/2019;36257;29140;2;147
105;5;0;;1;180;;40029;31641;2;147
45;1;4;2;2;54;21/06/2019;43457;33763;2;147
60;1;0;;1;342;;46860;35967;2;147
55;1;0;;1;170;;48360;37072;2;147
45;3;1;1;2;90;04/07/2019;48528;33763;2;147
60;45;49;0;1;0;05/10/2017;8;8;2;8
70;1;74;1;2;269;12/05/2019;36;33;2;8
35;60;0;;1;365;;38;34;2;8
80;1;112;1;3;251;16/06/2019;52;47;2;8
70;3;63;1;2;310;14/05/2019;130;33;2;8
90;3;126;1;4;343;19/05/2019;187;167;2;8
80;2;11;0;1;0;13/11/2017;200;179;2;8
71;2;23;0;1;91;01/07/2019;212;186;2;8
70;3;36;0;4;281;19/08/2018;266;230;2;8
70;4;18;0;4;189;02/01/2019;271;230;2;8
75;5;64;1;1;68;05/01/2019;277;239;2;8
99;2;38;1;2;307;03/06/2019;398;339;2;8
165;1;27;0;4;311;08/10/2017;449;387;2;8
88;1;64;1;3;238;01/07/2019;454;47;2;8
80;1;39;0;3;218;24/06/2019;455;47;2;8
67;4;72;1;3;0;26/12/2016;550;472;2;8
79;3;152;2;3;192;25/06/2019;574;493;2;8
75;3;59;1;3;0;05/01/2017;585;472;2;8
79;3;115;1;3;264;05/07/2019;597;493;2;8
100;1;7;0;4;281;07/10/2018;658;387;2;8
34;10;16;0;3;216;27/03/2019;749;631;2;8
60;5;9;0;2;33;25/06/2019;754;635;2;8
65;5;45;1;2;0;26/05/2019;755;635;2;8
97;3;29;2;1;118;25/06/2019;790;667;2;8
55;5;18;0;3;0;10/10/2018;846;713;2;8
52;2;93;1;4;0;07/07/2019;851;718;2;8
75;3;13;0;1;298;31/01/2019;871;735;2;8
59;21;6;0;3;0;01/11/2013;1081;713;2;8
65;7;2;0;3;0;29/05/2012;1100;713;2;8
55;2;22;0;4;297;20/05/2019;1140;718;2;8
85;3;103;1;2;344;15/06/2019;1172;900;2;8
49;2;46;1;4;301;27/05/2019;1196;718;2;8
50;2;1;0;1;0;28/12/2016;1302;1117;2;8
60;30;41;1;8;245;23/02/2019;1313;1127;2;8
54;2;19;0;1;220;15/07/2016;1350;1160;2;8
65;3;5;0;2;341;31/08/2014;1395;1199;2;8
68;5;8;0;1;281;07/09/2018;1536;1323;2;8
75;5;1;0;2;0;08/08/2013;1577;1359;2;8
85;5;1;0;2;189;07/01/2019;1591;1359;2;8
100;1;113;1;1;0;27/08/2018;1657;1429;2;8
75;1;28;0;1;365;01/06/2019;1720;1485;2;8
60;14;12;0;2;0;01/09/2016;1757;1199;2;8
165;1;0;;4;0;;1774;387;2;8
79;4;1;0;1;359;02/01/2015;1814;1563;2;8
75;2;38;1;1;365;02/01/2019;1842;1586;2;8
51;3;36;3;2;32;23/06/2019;1863;1605;2;8
70;1;37;0;3;325;10/06/2019;1869;1610;2;8
60;2;2;0;1;0;02/08/2015;1921;1658;2;8
65;3;132;2;3;35;30/06/2019;1979;1711;2;8
65;3;116;1;3;73;21/05/2019;1981;1711;2;8
62;3;112;1;3;59;30/06/2019;1995;1711;2;8
51;3;4;0;1;188;03/01/2019;2045;1768;2;8
35;5;69;1;3;244;15/06/2019;2063;1785;2;8
85;1;32;0;3;340;19/05/2019;2084;1610;2;8
89;1;21;0;3;365;14/10/2018;2112;1610;2;8
50;28;1;0;2;343;03/01/2017;2188;1891;2;8
80;1;14;0;2;283;08/03/2019;2272;1962;2;8
80;2;44;1;1;159;29/06/2019;2302;1987;2;8
60;1;65;1;4;26;24/05/2019;2317;1999;2;8
40;1;66;1;4;118;17/06/2019;2334;1999;2;8
60;3;140;2;1;189;01/01/2019;2361;2036;2;8
60;3;13;0;1;294;15/05/2019;2452;2120;2;8
59;3;13;0;2;100;18/08/2017;2462;2130;2;8
65;1;85;1;15;345;03/06/2019;2484;2151;2;8
65;1;119;2;15;313;30/06/2019;2490;2151;2;8
50;30;1;0;2;253;01/01/2017;2492;1891;2;8
75;1;2;0;1;0;13/08/2014;2495;2160;2;8
55;1;127;2;15;318;14/06/2019;2496;2151;2;8
60;1;142;2;15;321;13/06/2019;2515;2151;2;8
133;7;0;;1;0;;2538;2197;2;8
45;1;117;2;15;236;30/05/2019;2547;2151;2;8
55;1;75;1;15;285;13/06/2019;2576;2151;2;8
70;2;6;0;1;0;07/09/2015;2580;2230;2;8
59;1;123;2;1;336;30/06/2019;2606;2253;2;8
67;7;2;1;1;14;21/06/2019;2628;2272;2;8
70;3;54;1;5;316;17/06/2019;2646;2287;2;8
75;2;33;1;5;201;23/05/2019;2654;2287;2;8
95;2;44;1;5;47;25/01/2019;2655;2287;2;8
275;3;20;0;1;257;28/04/2019;2657;2296;2;8
72;7;41;1;1;68;11/06/2019;2672;2309;2;8
75;5;13;1;1;3;22/05/2019;2674;2311;2;8
72;3;0;;1;365;;2692;2328;2;8
55;1;162;2;15;334;19/06/2019;2757;2151;2;8
68;3;52;2;3;72;24/06/2019;2777;2398;2;8
45;3;2;0;1;0;09/07/2016;2781;2402;2;8
55;1;126;2;15;343;19/06/2019;2799;2151;2;8
87;1;4;2;1;12;30/06/2019;2863;2472;2;8
31;6;41;1;3;55;03/07/2019;2889;2496;2;8
212;3;1;0;3;109;09/04/2019;2892;2499;2;8
65;3;2;0;2;365;07/05/2019;2928;2523;2;8
80;3;112;2;2;0;01/01/2018;3011;2594;2;8
55;10;20;0;1;184;20/05/2019;3033;2614;2;8
61;1;71;1;15;314;04/07/2019;3059;2151;2;8
75;1;19;0;5;289;22/06/2019;3066;2287;2;8
75;7;30;0;5;216;16/02/2019;3067;2287;2;8
53;3;35;1;1;113;21/06/2019;3083;2657;2;8
81;1;36;1;1;0;02/01/2016;3089;2662;2;8
85;2;0;;1;0;;3100;2670;2;8
50;2;6;0;1;0;24/10/2017;3175;2739;2;8
45;29;12;0;3;337;11/11/2018;3201;2759;2;8
100;3;15;0;1;0;16/08/2018;3210;2766;2;8
37;25;16;0;3;179;06/12/2018;3258;2759;2;8
72;5;62;1;6;140;01/07/2019;3297;2846;2;8
60;1;93;1;15;305;22/04/2019;3329;2151;2;8
52;2;203;3;1;323;26/05/2019;3411;2947;2;8
80;3;130;2;3;220;10/06/2019;3452;2400;2;8
100;1;0;;1;220;;3483;3014;2;8
55;3;70;1;2;285;27/05/2019;3534;3055;2;8
55;5;8;0;1;270;30/04/2018;3543;3065;2;8
60;7;0;;1;365;;3579;3094;2;8
80;3;90;1;1;199;17/06/2019;3618;3130;2;8
90;2;145;2;1;250;29/06/2019;3651;3161;2;8
40;3;10;0;1;0;08/01/2018;3742;3247;2;8
75;3;5;0;2;334;27/01/2019;3813;3309;2;8
60;2;0;;1;0;;3858;3351;2;8
86;2;20;0;2;35;30/06/2019;3945;1911;2;8
18;1;0;;1;0;;3952;3428;2;8
95;4;171;3;1;137;30/06/2019;3972;3446;2;8
30;1;1;0;1;0;28/03/2014;4070;3535;2;8
45;2;53;1;1;365;01/07/2019;4153;3603;2;8
50;4;2;0;2;0;01/01/2018;4191;3635;2;8
65;1;3;0;2;0;18/05/2016;4203;3647;2;8
55;1;67;1;15;307;28/06/2019;4276;2151;2;8
40;7;16;0;1;221;18/05/2019;4331;3757;2;8
42;7;6;0;1;0;10/09/2017;4338;3764;2;8
5000;6;10;0;1;363;02/01/2016;4347;3773;2;8
65;1;4;0;1;0;18/10/2015;4363;3787;2;8
105;14;26;0;1;285;05/06/2019;4628;4008;2;8
90;3;52;1;1;0;23/10/2018;4706;4080;2;8
78;3;86;1;1;362;30/06/2019;4712;4084;2;8
79;4;70;1;1;308;24/06/2019;4923;4275;2;8
56;2;180;3;1;0;02/01/2019;4947;4298;2;8
45;1;13;0;1;0;31/07/2017;5023;4366;2;8
34;6;81;1;3;92;04/07/2019;5054;2496;2;8
69;2;56;1;7;66;02/07/2019;5076;4407;2;8
50;5;18;1;1;0;19/05/2019;5110;4435;2;8
77;2;145;2;1;365;02/06/2019;5111;4436;2;8
250;2;0;;1;365;;5119;4441;2;8
65;2;3;0;1;0;08/08/2016;5128;4449;2;8
100;1;2;0;1;365;28/08/2016;5133;4453;2;8
45;5;8;0;1;247;01/05/2019;5169;4484;2;8
55;2;41;1;2;0;04/01/2019;5174;4488;2;8
85;2;1;0;1;0;01/01/2018;5197;4506;2;8
40;1;8;0;4;335;05/06/2019;5227;4533;2;8
120;2;82;2;1;328;21/06/2019;5231;4537;2;8
33;1;52;1;2;255;08/04/2019;5289;4577;2;8
72;2;36;1;7;71;29/06/2019;5311;4407;2;8
57;2;43;1;7;58;26/05/2019;5313;4407;2;8
80;1;0;;1;0;;5315;4596;2;8
90;3;39;1;1;0;23/05/2015;5331;4611;2;8
72;5;0;;1;88;;5350;4628;2;8
40;1;73;1;2;190;08/06/2019;5404;4577;2;8
75;2;99;2;3;365;11/06/2019;5407;4673;2;8
125;2;1;0;1;0;05/06/2015;5536;4782;2;8
38;2;50;1;3;126;25/06/2019;5571;4811;2;8
89;2;24;0;5;339;31/05/2019;5579;4818;2;8
100;3;0;;1;352;;5589;4825;2;8
52;2;29;0;4;335;05/05/2019;5635;718;2;8
67;2;21;0;7;58;21/05/2019;5671;4407;2;8
57;2;22;0;7;71;06/03/2019;5672;4407;2;8
77;2;38;1;7;66;16/03/2019;5673;4407;2;8
80;2;61;1;2;0;09/05/2019;5674;2594;2;8
86;2;11;0;5;311;01/01/2018;5676;4818;2;8
65;1;357;6;4;321;22/06/2019;5726;4936;2;8
100;1;0;;1;0;;5754;4960;2;8
59;1;350;6;4;328;24/06/2019;5791;4936;2;8
35;2;11;1;2;11;02/06/2019;5802;5003;2;8
70;1;110;2;1;323;23/06/2019;5822;5023;2;8
69;1;121;3;3;286;22/06/2019;5856;5053;2;8
80;2;100;2;3;365;27/06/2019;5875;4673;2;8
53;1;351;6;4;0;24/06/2019;5878;4936;2;8
60;30;44;1;8;99;19/05/2019;5905;1127;2;8
64;1;14;0;1;0;05/11/2018;6071;5237;2;8
100;30;2;0;4;7;28/04/2015;6128;5284;2;8
68;5;81;1;6;83;07/06/2019;6175;2846;2;8
72;5;89;2;6;322;22/05/2019;6176;2846;2;8
75;1;0;;1;0;;6194;5341;2;8
55;1;0;;1;0;;6219;5363;2;8
50;2;100;3;3;260;04/07/2019;6280;5414;2;8
75;2;224;4;1;74;03/07/2019;6300;5433;2;8
100;3;50;1;1;339;15/06/2019;6302;5435;2;8
70;1;0;;1;0;;6313;5442;2;8
85;3;1;0;1;0;24/10/2015;6327;5454;2;8
99;5;14;0;1;306;25/09/2017;6362;5481;2;8
44;5;86;2;4;0;31/12/2017;6366;2118;2;8
46;4;3;0;1;0;03/01/2016;6444;5549;2;8
70;2;3;0;1;0;04/02/2015;6482;5582;2;8
75;1;0;;1;0;;6508;5605;2;8
150;1;0;;1;365;;6558;5653;2;8
31;5;1;0;1;0;01/08/2015;6573;5666;2;8
58;9;2;0;1;0;09/09/2015;6587;5678;2;8
62;20;2;0;1;0;27/04/2018;6599;5689;2;8
75;1;1;0;1;0;01/01/2016;6610;5697;2;8
65;2;8;0;2;175;05/01/2019;6613;5699;2;8
42;7;0;;1;0;;6651;5736;2;8
50;1;0;;1;0;;6677;5759;2;8
45;3;5;0;1;0;06/01/2016;6705;5781;2;8
90;1;0;;1;0;;6712;5787;2;8
70;2;6;0;1;365;20/05/2019;6808;5875;2;8
42;30;3;0;5;348;02/01/2016;6809;5531;2;8
75;1;0;;1;0;;6859;5922;2;8
65;2;9;0;4;280;20/05/2015;6884;5284;2;8
60;3;29;1;2;232;04/06/2019;6889;5944;2;8
50;3;32;1;2;329;23/06/2019;6892;5944;2;8
52;2;16;0;1;0;30/09/2017;6901;5954;2;8
65;4;180;3;1;6;17/06/2019;6905;5957;2;8
70;2;0;;1;0;;7004;6045;2;8
65;2;14;0;2;0;26/05/2018;7034;5699;2;8
70;1;0;;1;0;;7046;6081;2;8
50;7;13;0;3;227;16/05/2019;7048;5882;2;8
40;7;0;;1;0;;7103;6131;2;8
65;2;21;0;1;0;17/07/2016;7120;6147;2;8
70;1;0;;1;0;;7123;6150;2;8
70;1;1;0;2;0;31/08/2015;7137;6163;2;8
75;1;35;1;2;80;26/06/2019;7139;6165;2;8
45;5;20;0;1;52;23/10/2017;7148;6173;2;8
58;2;0;;1;0;;7263;6270;2;8
50;14;0;;1;0;;7279;6283;2;8
70;1;0;;1;0;;7298;6297;2;8
70;1;49;1;15;359;27/06/2019;7356;2151;2;8
45;2;43;1;1;302;29/03/2019;7377;6360;2;8
75;1;0;;1;0;;7399;6379;2;8
45;4;49;1;3;40;04/07/2019;7409;2496;2;8
50;1;1;0;1;0;29/07/2016;7413;6388;2;8
84;2;5;0;1;364;19/09/2016;7446;6418;2;8
125;14;7;0;1;179;03/10/2016;7497;6462;2;8
81;4;165;3;1;15;21/06/2019;7530;6489;2;8
475;3;1;0;1;0;26/09/2015;7547;6499;2;8
65;1;0;;1;0;;7568;6516;2;8
40;10;2;0;1;0;08/04/2015;7591;6537;2;8
65;1;24;0;2;80;01/07/2019;7627;6165;2;8
90;30;30;1;6;338;30/03/2019;7699;6623;2;8
90;30;47;1;6;323;12/05/2019;7701;6623;2;8
40;1;0;;1;0;;7714;6635;2;8
95;30;40;1;11;331;01/06/2019;7765;6674;2;8
95;30;53;1;11;201;16/03/2019;7766;6674;2;8
